"Catalog_ID","Quantity","Name","Price","Brewery","Beer","ABV","IBU","Style","Sub.Style","Rating","Description","Last_Updated"
"WTR6H3J762RH4CJUV675IOA4",24,"Sierra Nevada Bigfoot 12oz",2.5,"Sierra Nevada Brewing Co.","Bigfoot",9.6,90,"Barleywine","American","(3.68)","An award-winning American barleywine boasting a dense, ","2020-12-24 12:45:33"
"V5ZCD6D53DYIB6X4E4TMV34R",12,"Boon Kriek Mariage Parfait 375ml",12,"Brouwerij Boon","Kriek Mariage Parfait",8,NA,"Lambic","Kriek","(3.88)","Kriek Boon Mariage Parfait consists of 1 year-old heavy lambic flavoured with overripe cherries, 400 grams per litre. Longer aging in small oak barrels gives it its special flavour. The lambic is bottled and stored in an air-conditioned room for six months of secondary fermentation. Kriek Mariage Parfait has an alcohol volume of 8%. It keeps for a minimum 20 years, and is ready to drink after about 2 years in the bottle. This is perfection in kriek beers. Try it and admit that it surpasses the best wine.","2020-12-24 12:45:33"
"IB6TLUXOAHAN2XVI2ROL2SW5",12,"Boon Geuze Black Label 750ml",30,"Brouwerij Boon","Oude Geuze Boon Black Label",7,10,"Lambic","Gueuze","(4.02)","Oude Geuze Boon Black Label is the driest gueuze we've ever made. Combining a full-bodied taste with nearly 100% fermentation degree was a big challenge. This gueuze has a clear golden body with lively carbonation, balanced sourness and flavors of green apple and grapefruit. This is finished off with a long bone-dry aftertaste. The Lambics used for this blend have aged for 1, 2, and 3 years on oak casks. Brewed in Lembeek, the village that gave Lambic its name. ","2020-12-24 12:45:33"
"FT5CZSLNFP2RHXBVGPI552P5",23,"Von Ebert A Night in Tallinn",3.25,"Von Ebert Brewing","A Night In Tallinn",7.2,NA,"Porter","Baltic","(3.81)","","2020-12-24 12:45:33"
"PGXENM5RVR2VURBCEQBZC3KB",1,"Little Beast Ms. Marvelous/Czech pilsner 16oz",4,"Little Beast Brewing","Ms. Marvelous",5.5,NA,"Sour","Fruited","(3.46)"," Sour Ale with Mango ","2020-12-24 12:45:33"
"H2SYLQH6XYISIAUT7XEBS7WI",24,"New West Squeeze Cider 16oz",3.5,"New West Cider","Squeeze",5.5,NA,"Cider","Sweet","(3.73)","Raspberry lemonade cider ","2020-12-24 12:45:33"
"2BUZ6MNRGVA7NBU3BNEM6T2X",12,"Unibroue La Fin Du Monde 12oz",3.25,"Unibroue","La Fin du Monde",9,19,"Pale Ale","Belgian Tripel","(3.96)","The end of the world. The excellence of triple fermentation through a blend of special yeasts gives this malt beverage an exquisitely robust flavor of exceptional refinement.","2020-12-24 12:45:33"
"JMSNEI6KUZOSTGYXLC3XVKMN",45,"Baerlic Punk Rock/Post Everything/Dark Thoughts/Yippee Ki Pa 16oz",4,"Baerlic Brewing Company","Punk Rock Time",6.2,NA,"IPA","American","(3.84)","A dry California style IPA Tropical Fruity and Piney. Amarillo, Strata, & Chinook hops. ","2020-12-23 13:02:06"
"Q4U5OKAQUR7TQDSNDUZ3TY26",24,"Coldfire Black Lager 16oz",3.5,"ColdFire","Tmave Pivo Czech Style Black Lager",4.8,NA,"Lager","Euro Dark","(4.13)","This beer was created to express our love for the diversity that exists within the world of lager. In every sense, the tradition of this beer was respected, through ingredient selection and process. ","2020-12-23 13:02:06"
"ERVDJKFPJYQPYGOLYOYOBZHV",48,"Reubens Wembley IPA 12oz",2.5,"Reuben's Brews","Wembley IPA",7,58,"IPA","American","(3.94)","Bright and fresh IPA with Citra, Mosaic and Chinook hops ","2020-12-23 13:02:06"
"Z3U6NZJIZCFH5FIPIR4JUG5Z",6,"Baumans Porters Perfection 750ml",18.5,"Bauman's Cider Company","Porter's Perfection SV",6.9,NA,"Cider","Traditional","(N/A)","Single Varietal Porter's Perfection aged in Riesling Barrels ","2020-12-23 13:02:06"
"7BYOEVICBQZAGFZ7DXD53KZ6",12,"Baumans McIntosh Single Varietal",9,"Bauman's Cider Company","McIntosh Single Varietal Cider",6,NA,"Cider","Dry","(N/A)","Made with heirloom McIntosh apples, grown by our friends in the Bitterroot Valley, Montana, We fermented to dry, then blended with a splash of fresh McIntosh juice. Crisp and clean, full of tangy apple flavor ","2020-12-23 13:02:06"
"EL3ZUK5X7NK4LNTLGWHW3H4A",24,"Bale Breaker Homegrown IPA",3.75,"Bale Breaker Brewing Company","Homegrown Beer No. 4 Fresh Hop IPA",6.5,55,"IPA","American","(4.14)","Fresh Hop IPA","2020-12-23 13:02:06"
"XTLRNJF7B535GG5XBI3WX63H",24,"Logsdon Down with The Sun",3.75,"Logsdon Farmhouse Ales","Down With the Sun",6.3,20,"Stout","Oatmeal","(3.86)","English-style Oatmeal Stout, brewed with Maris Otter, Pale Chocolate, Golden Naked Oats, and Fuggle hops. Notes of chocolate, toffee, graham cracker, and toasted bread. ","2020-12-23 13:02:06"
"ZRZZI7JFV4QAZPTPKGXHAJMX",15,"Brewing Projekt Long Gone 16oz",4,"The Brewing Projekt","Long Gone",6.55,NA,"IPA","New England","(4.02)","Hazy IPA with El Dorado, Mosaic and Galaxy hops. ","2020-12-23 13:02:06"
"V35PWMCOSZKEM5JVAUCZPICV",22,"Epic Chasing Ghosts 16oz",4.75,"Epic Brewing Co. (Utah, Colorado)","Chasing Ghosts",10.3,NA,"IPA","Imperial / Double New England","(3.99)","","2020-12-23 13:02:06"
"RLYJEMVTZXTL4X2OIMNSFD7F",23,"Kings County Taco Wednesday",3.75,"KCBC - Kings County Brewers Collective","Taco Wednesday",5.6,40,"Pilsner","Other","(3.72)","Fun fact #1: Wednesday is named after the Norse god Odin (Odin’s-day = Woden’s-day = Wednesday). Fun fact #2: Odin is the Norse god of wisdom, death, poetry, magic and TACOS. Fun fact #3: Our buddies at Interboro love tacos almost as much as we do--hence this crushable collab! Assertively hopped with German-grown Perle and Czech-grown Saaz for maximum herbal hop freshness & crisp bitterness. 100% pils-tastically delicious. ","2020-12-23 13:02:06"
"QGNIQD4EXER76L2JQVMWEYNQ",19,"Kings County Middling Earth",3.75,"KCBC - Kings County Brewers Collective","Middling Earth",4.8,NA,"Pale Ale","English Bitter","(4.02)","Extra Special Bitter • 4.8% // Subtle aromas of orange marmalade + tea & toast up front from a blend of high-oil Cascade & East Kent Golding hops along with biscuity English malt. Smooth, light body, with a touch of honey-like sweetness and a decidedly crisp-n-bitter finish. Super sessionable. Grab your hobbit pals and crush a few. The journey begins… ","2020-12-23 13:02:06"
"VT4X67MTFXV75LNON53BX22E",21,"Kings County Viking Disco",4.75,"KCBC - Kings County Brewers Collective","Viking Disco",7.2,NA,"IPA","American","(4.09)","Double Dry Hopped IPA with Mosaic, Citra and Vic Secret ","2020-12-23 13:02:06"
"D5CZ6Q6GXDJ6JE7HPCECIEL6",14,"Kings County Superhero Sidekicks",4.5,"KCBC - Kings County Brewers Collective","Superhero Sidekicks",6.9,NA,"IPA","American","(3.95)","Ripe oranges, fresh pineapple and smooth pine. Citra, Mosaic, Idaho 7, Cascade & Centennial hops combine to deliver a powerful lupulin punch. Soft orange haze, with a crisp, moderately-bitter finish for maximum drinkability. ","2020-12-23 13:02:06"
"P3L5ZPNJRY5OFTIW4LU5H4BX",9,"Kings County Jingle Zombie 16oz",5,"KCBC - Kings County Brewers Collective","Jingle Zombie",4,NA,"Sour","Fruited","(3.87)","Cranberry Tangerine Sour Ale -Pilsner & Wheat Malt + Raw & Flaked Wheat + Cranberry & Tangerine ","2020-12-23 13:02:06"
"FS7WYGXBGSSE4SGEU577Y5HY",12,"Block 15 Lucido 500ml",10,"Block 15 Brewing Company","Lucido",8.5,NA,"Sour","Other","(N/A)","This blend of young and old dark wild ales combines a rich, gently sweet malt base with tart acidity and a hint of barrel character derived from one third of the blend maturing in Florio Marsala barrels in our wild cellar. Enjoy fresh for notes of almond rocha, figs, fudge, and tart cherry pie—Or let it develop further in the bottle, allowing the wild character to develop complexity over time. ","2020-12-23 13:02:06"
"WTGAWG6WUJV2CMUV7DAAPUPS",9,"Jester King Cornbread Kvass 750ml",16,"Jester King Brewery","Cornbread Kvass",4.5,NA,NA,"Kvass","(3.82)","Instead of using sourdough bread in the mash like we typically do, we added cornbread to the mash baked in-house at Jester King Kitchen!","2020-12-23 13:02:06"
"YQMUHHFNBVS2OJQB5FOZIY6Z",16,"Jester King Blacklands Helles 16oz",4,"Jester King Brewery","Blacklands Helles",4.8,NA,"Lager","Helles","(3.78)","We're pleased to release Blacklands Helles Munich-style Lager -- brewed in collaboration with our friends at Blacklands Malt in celebration of their 7th anniversary! It was seven years ago that Blacklands brought local, craft malt to Texas. In celebration of their pioneering effort, we brewed a Helles with 100% White Horn Pilsner Malt with Blacklands. We found this fitting, as White Horn Pilsner was Blackland's first batch of malt.","2020-12-23 13:02:06"
"6RTTAUKUZONYSMKIEKIMHS74",12,"Level Better Stock Up 500ml",11.5,"Level Beer","Better Stock Up",9.5,NA,"Pale Ale","Old Ale","(N/A)","Rye Barrel-Aged Stock Ale that had been put away in barrels and are now coming out for the winter season. Grab this rich malty English ale aged in rye whiskey barrels for spice and complexity. ","2020-12-23 13:02:06"
"DUOMDDUU27Y6I6CJSN6R5QOW",2,"Jester King Spon Muscat 375ml",28,"Jester King Brewery","SPON Muscat (2020)",7.3,NA,"Farmhouse Ale","American Wild Ale","(3.98)","We're pleased to release 2020 SPON Muscat! SPON Muscat is 100% spontaneously fermented beer aged in oak barrels for one to three years refermented with Texas-grown Muscat grapes. We let the unfermented beer rest overnight in our coolship, then 100% spontaneously ferment with native yeast. Our goal is to capture the terroir of the Texas Hill Country through the ""magic"" of spontaneous fermentation.","2020-12-23 13:02:06"
"PHVYHW52PN5BYRGJ6JMXQUTH",32,"Claim 52   Wolfs Tooth 16oz",4.5,"Claim 52","Wolf’s Tooth",7.5,NA,"IPA","New England","(4.08)","Brewed with malted and flaked oats. Hopped with Tropicali, Citra, Motuere and Simcoe. ","2020-12-23 13:02:06"
"QOWAZATFSGNJWOPHIPIBHQX3",14,"Block 15 Specular Reflections 500ml",4.75,"Block 15 Brewing Company","Specular Reflections",7,NA,"Brown Ale","Belgian Dubbel","(3.83)","Our meditation on the Trappist-style dubbel, this robust dark ale balances rich notes of dried plums, dark malts, fruit preserves, and clove spice—a complex and palate-provoking flavor profile that’s elevated by natural carbonation and a classically Belgian balanced finish. ","2020-12-23 13:02:06"
"KYJ2QS4XLQ2XPCM6I77VVGMX",5,"Alesong The BeerMongers Biscotti 500ml",25,"Alesong Brewing & Blending","BeerMongers Biscotti",12.3,31,"Stout","Imperial / Double Milk","(4.21)","A blend of rich imperial stouts matured in Heaven Hill bourbon barrels and finished on orange peel, cocoa nibs, coffee, Jacobsen sea salt and hazelnuts. Crafted in celebration of 10 successful years of mongering at The BeerMongers and as a nod towards the next 10! Cheers! ","2020-12-23 13:02:06"
"4PES6OTVTLYQ6ZTPSYAKSMNB",11,"Rev Nat’s Punch/Cherry Pie 16oz",3.5,"Reverend Nat's Hard Cider","Punch",6.2,NA,"Cider","Herbed / Spiced / Hopped","(3.74)","This super Summer refresher of fresh blood orange juice, ripe watermelon, Indian mangoes & a punch of spicy ginger is not overly sweet. ","2020-12-23 13:02:06"
"BJAQS7F7UEBU2VT3DPO62TTQ",11,"Level Sweep The Leg 19oz",3.5,"Level Beer","Sweep the Leg",4.6,NA,"Lager","Japanese Rice","(3.61)","This is a session lager inspired by the easy-drinking rice lagers of Japan. Pilsner malt and flaked rice make for a very light bodied beer. We used some New Zealand Motueka hops for a nice, subtle lemon/ lime citrus, tropical, coconut, hop aroma. ","2020-12-23 13:02:06"
"AV56LI2RJVNS4MA7LGRLL6QW",20,"Adroit Theory Elegy",5,"Adroit Theory","Elegy [death Edition] (Ghost 840)",8.1,33,"IPA","Imperial / Double New England","(4.24)","CONTAINS LACTOSE: DDH Citra, El Dorado, Idaho 7 + Mosaic. The 5th iteration in The Crow inspired series. Plush impressions of candied mango, subtle dank undertow. Soft Malt, Semi-Dry Finish ","2020-12-21 13:02:39"
"EFJYC4M3BMJZIDMQKOEADU72",12,"Captured By Porches Blackbird Stout 750ml",11,"Captured by Porches Brewing Company","Blackbird Stout",6.2,20,"Stout","American","(3.56)","","2020-12-21 13:02:39"
"6HM4ZTC7HLPDUNPHHKMIMJQR",12,"Highland Park Ultra Clouds 16oz",4.25,"Highland Park Brewery","Ultra Cloud",7,NA,"IPA","New England","(4.11)","Hazy IPA w/ Citra ","2020-12-21 13:02:39"
"ZK3M2IVNYYVB2WAV5CYUEHEL",23,"Single Cut There was a Guy Baltic Porter 16oz",4.5,"SingleCut Beersmiths","There Was A Guy Baltic Porter- Raspberry & Fig",8,33,"Porter","Baltic","(3.88)","2019 Variant- You’ll absolutely be in heaven with each decadent sip of this brew. Deep flavors of toffee, coffee, chocolate and malted milk blend with sweet figs (and black currants for good measure).","2020-12-21 13:02:39"
"H4XFDKJFMRVMNKHJHIHRGVFP",21,"Single Cut Jenny Said 16oz",4.5,"SingleCut Beersmiths","Jenny Said",7.7,112,"IPA","Imperial / Double","(4.16)","THERE’S GOOD REASON IPAs are the favorite child of us Beersmiths; so many new hop varieties are becoming available annually and we love digging through these options hunting for great original lupulin expression. Jenny Said DDH IIPA is brewed exclusively with a variety of these newfangled flowers for a unique spin on the tropical stone fruit / bright citrus / dank resin profile that is our trademark. ","2020-12-21 13:02:39"
"XNNP2BPTYSEM32XVZD3LZAMF",8,"Epic Big Bad Pecan Pie 22oz",16,"Epic Brewing Co. (Utah, Colorado)","Big Bad Baptist Pecan Pie",11.5,NA,"Stout","Imperial / Double","(4.18)","Imperial Stout aged in Whiskey Barrels with Coffee, Cacao, Pecans, Cinnamon & Vanilla. ","2020-12-21 13:02:39"
"ISIJRIT5G335LK3YV536VQIA",9,"Epic Baptist Chocolate Raspberry 16oz",16,"Epic Brewing Co. (Utah, Colorado)","Big Bad Baptist Chocolate Raspberry",10.5,NA,"Stout","Imperial / Double","(4.11)","Imperial Stout aged in Whiskey Barrels with Coffee, Cacao and Raspberries added. 2020 Release ","2020-12-21 13:02:39"
"XN6O4TU3UDJ5EVX6KNOEVH2L",10,"Epic Double Chocolate Double Peanut Butter  22oz",16,"Epic Brewing Co. (Utah, Colorado)","Big Bad Baptist Double Chocolate Double Peanut Butter",11.5,NA,"Stout","Imperial / Double","(4.17)","You wanted more peanut butter? You got more peanut butter! Imperial Stout aged in Whiskey Barrels with Coffee, Cacao & Peanuts. ","2020-12-21 13:02:39"
"NQNR52S3PAMXY47BUJ32SUQ5",39,"Weldwerks Churro Laser Sword 16oz",4.5,"WeldWerks Brewing Co.","Churro Laser Sword Fight",4.2,NA,"Sour","Berliner Weisse","(3.99)","Sour Wheat Ale brewed with Churros, Cinnamon, Milk Sugar + Madagascar Vanilla ","2020-12-21 13:02:39"
"TBJIY6DPT773CM2CCVXKSSJS",13,"Flat Brim Hat",20,"Brickyard Brewing Company","Flat Brim Hat",10,88,"IPA","Triple","(4.22)","Ridiculous amounts of Galaxy and Nelson Sauvin hops lead to punchy notes of overripe tropical fruit and white grape. Deceptively easy to drink. ","2020-12-21 13:02:39"
"UKZYTUTJJRZB7IUSZNVVJAF5",33,"Rosenstadt Altbier",4.5,"Rosenstadt Brewery","Altbier",5.2,42,"Pale Ale","Altbier","(3.73)","Deep copper, with malt flavors of dark bread and caramel; a trio of German Hops results in a beer with a clean and crisp taste that finishes slightly dry. ","2020-12-21 13:02:39"
"E4VQNWVGNNSJAPQLPG7YRNGH",18,"Urban Roots Boy with Apple 12oz",3.25,"Urban Roots Brewing & Smokehouse","Boy With Apple",8.5,NA,"Lambic","Fruit Beer","(3.72)","Boy With Apple is an Apple Pie Ale collaboration with our friends at Nitty’s Cider. This beer was brewed with toasted malts and lactose, blended with fresh apple juice from Apple Hill and treated with cinnamon and vanilla. <U+2800>","2020-12-21 13:02:39"
"KXMFAERNJTZWEUXFPAPINOXF",20,"Urban Roots Be More Kind 16oz",4.25,"Urban Roots Brewing & Smokehouse","Be More Kind",6.9,NA,"IPA","American","(3.79)","","2020-12-21 13:02:39"
"PS4RHJ4AJMSR6VWSQBFK2X63",24,"Urban Roots Flowers Juice 16oz",5,"Urban Roots Brewing & Smokehouse","Juice Flowers",8.1,NA,"IPA","Imperial / Double","(3.97)","Double IPA w/ Amarillo, Mosaic, and Apricots","2020-12-21 13:02:39"
"QYFANPCMAYELGEA3FIZTEZLQ",13,"Wild Mind Ales Strawberry #XXIII/Electric Rainbow",5.5,"New Image Brewing","Strawberry Number XXIII",8.75,5,"Sour","Fruited","(4.13)","Collab with Wild Mind Artisan Ales - sour ale with strawberry, passionfruit, lemon, hibiscus, and vanilla. ","2020-12-21 13:02:39"
"SY46ZI2E5DOJGBEIHWS5DA2A",13,"Marlowe Eager to Share 16oz",4,"Marlowe Artisanal Ales","Eager To Share",5.4,NA,"Pale Ale","American","(4.16)","Pale ale brewed with Citra and Mosaic hops ","2020-12-21 13:02:39"
"3D5UEKO6WX43HWNCLKVPLRSM",24,"Dugges Big Barrel Licoric Idjit 330ml",9.5,"Dugges Bryggeri","Big Barrel Licorice Idjit",14,NA,"Stout","Imperial / Double","(4.1)","This is a big and bold imperial stout, a lot bigger and bolder than most. So, what does that make this beer then? An imperialer (it’s a word) stout? A more imperial stout? Let’s just say it’s big. And, it’s been barrel aged. And, we’ve put licorice in it. As one does. Big Idjit! ","2020-12-21 13:02:39"
"YI3QDEEISFESDVZRQSXRHQZD",11,"Bodega Beer Imperial Stout 375ml",11,"Bodebrown","Atomga Cacau Aged Series (2014)
",10,90,"Stout","Imperial / Double","(4.24)","Atomga Cacau Aged Series","2020-12-21 13:02:39"
"K2UM5EK2IRCJWH44F3BQOVV2",4,"Machine House Autumn Bitter/Cambridge Bitter/Nut Brown 500ml",6,"Machine House Brewery","Autumn Bitter",4,NA,"Pale Ale","English Bitter","(3.67)","","2020-12-21 13:02:39"
"KFF4HKXEEOLVZRYE6BSIDCIK",24,"Fruh kolsch 16oz",2.75,"Cölner Hofbräu Früh","Früh Kölsch",4.8,19,"Lager","Kölsch","(3.3)","From the recipe by Peter Josef Früh of the family brewery, this top-fermented specialty beer features the best ingredients and is brewed according to the German Purity Law. A favourite beer of Cologne, which became one of the city’s original. ","2020-12-21 13:02:39"
"CGEMPHE3HIK3ILO2JNWPQPWI",22,"Breakside Perpetual Motion 22oz",5.75,"Breakside Brewery","Perpetual Motion",9,NA,"Strong Ale","American","(N/A)","Experimental Strong Beer with Agave, Gewurztraminer Grapes, and Barrel-Aged Barleywine- grapey, lightly honeyed. warming, complex ","2020-12-21 13:02:39"
"WJRNHWNT7SQZCVAIISFCUCMA",10,"Ale Apoth Demon King of Friday 375ml",13.5,"The Ale Apothecary","Demon King of Friday",9.12,NA,"Farmhouse Ale","American Wild Ale","(4.34)","Blend of bottled Menotaur and a beer brewed specifically for the purpose of blending. Bottle conditioned with cherry juice. ","2020-12-21 13:02:39"
"WPW7Q5JTE5M3RHKZTGLVTPL3",38,"Varietal Windmills at Twighlight 16oz",4.25,"Varietal Beer Co.","Windmills At Twilight",4,NA,"Stout","American","(N/A)","A small oatmeal stout, brewed with flaked oats & golden naked oats, then brown & chocolate malt for roast flavor. We conditioned it on chocolate, vanilla & toasted coconut to round out the roast flavors. ","2020-12-21 13:02:39"
"BSLAQS24E27YZOUKFSMNOPQP",20,"Astra URTYP",2,"Holsten-Brauerei AG","Astra Urtyp / Premium",4.9,28,"Pilsner","German","(3.04)","Astra ist eine führende Biermarke im Heimatmarkt Hamburg. Darüber hinaus hat Astra im ganzen norddeutschen Raum einen festen Anker-Platz im Biermarkt und erfreut sich aufgrund des Kultcharakters auch in ferneren Regionen zunehmender Beliebtheit.","2020-12-21 13:02:39"
"F2PODWBZAJSSITSNEZNSGD6C",29,"Ground Breaker Epoch/Cantankerous/Gayle 16oz",4.5,"Ground Breaker Brewing","EPOCH Fresh Hop IPA",6,50,"IPA","American","(3.52)","","2020-12-21 13:02:39"
"MJXJE7776NF4UZDU6XDLACYZ",15,"Skookum DCJ 16oz",4.75,"Skookum Brewery","Double Citra Jack",8,NA,"IPA","Imperial / Double","(4.22)","","2020-12-21 13:02:39"
"OHVUAUK5MHU64FUO7JPBML3L",55,"Epic Big Bad Baptist 12oz",5,"Epic Brewing Co. (Utah, Colorado)","Big Bad Baptist",12.1,65,"Stout","Imperial / Double Coffee","(4.19)","One Big Bad Imperial Stout with Cocoa nibs and Coffee beans. Each season's release uses a different dark roasted coffee. ","2020-12-21 13:02:39"
"2QEXPK4LFKWFERZQM46YZBKQ",24,"Benediktiner Weißbier 500ml",2.5,"Benediktiner Weissbräu","Benediktiner Weissbier",5.4,13,"Lager","Hefeweizen","(3.56)","Like luminous amber suffused with orange highlights, Benediktiner Weissbier sparkles in the glass, with an opalescent appearance lent by the natural cloudiness of the yeast. Its rich, white head is characterised by a good density and fine texture. The pot-pourri of aromas combines strong caramel notes, with hints of honey and fruits, chief among them bananas and raisins. Each gently sparkling sip melts on the tongue and palate, bringing a distinct sense of refreshment. A full body, with a harmonious balance of sweet and a discrete bitterness in the background, creates a smooth, creamy mouthfeel. ","2020-12-21 13:02:39"
"XXXRBW7XHTSDQ6B4WPYT2OD5",11,"Gigantic The Deep 500ml",6,"Gigantic Brewing Company","The Deep",8,55,"Stout","Imperial / Double Oatmeal","(3.86)","Imperial Oatmeal Stout ","2020-12-21 13:02:39"
"FZJPWEDQMJYPZSZRVMWHMAJE",12,"Ale Apothecary El Krieko 750ml",25,"The Ale Apothecary","El Krieko",10.11,NA,"Farmhouse Ale","American Wild Ale","(N/A)","Wine and Brandy barrel. ","2020-12-17 13:02:20"
"OVQQY46G33GGTNQ47STKFTDS",12,"Ale Apothecary Barleywine 375ml",12,"The Ale Apothecary","Barley Wine",12.35,NA,"Barleywine","Other","(3.71)","Aged in fresh wine barrels, it carries more malt than any other Apothecary beer because of its limited time in barrels. It combines out wild house character with a traditional barleywine. ","2020-12-17 13:02:20"
"5RFOWGJMXJPCEU3TFVQUGG7K",24,"Varietal Grievous Angel 16oz",12,"Varietal Beer Co.","Grievous Angel (2020)",11.9,NA,"Stout","Imperial / Double","(N/A)","This stout is a blend of two different base stouts aged for 18 months in Woodford Reserve rye whiskey & Double Oaked Bourbon barrels. ","2020-12-17 13:02:20"
"NWOGRT4KJMWM276DBQVG4XAH",24,"Three Magnets One of Everything/Self Care 16oz",3.75,"Three Magnets Brewing Company","One of Everything",6.7,NA,NA,"Spiced / Herbed Beer","(3.47)","Bagel beer brewed with everything- onion, garlic, sesame and poppy seeds ","2020-12-17 13:02:20"
"ZHOGC6C7ORFOTDDMDXWGTKAY",30,"Regular Hat",20,"Honest Weight Artisan Beer","Regular Boys’ Haircut",4,NA,"Lager","Cream Ale","(3.47)","","2020-12-17 13:02:20"
"C2ZVE36VODST5I2GIXAVZIXH",5,"Block 15 Stick Hands High 5",4.5,"Block 15 Brewing Company","Sticky Hands, High 5",8.3,NA,"IPA","American","(4.39)","Intertwining our current five favorite hop varietals with our custom sticky co2 extraction, high 5 is an absolute all-star. This Hop Experience Ale features notes of tropical fruit, citrus and pine resin by utilizing citra, azacca, strata, galaxy and talus hops. A generous portion of flaked oats softens the mouthfeel on this legendary Sticky Hands. ","2020-12-16 13:24:09"
"TQH2GI3455T2RS42L52WK6EZ",12,"Bull Run BA Jangold SV 500ml",9.75,"Bull Run Cider","Barrel-aged Jonagold SV",6.9,NA,"Cider","Dry","(3.58)","Jonagold apples, wildly fermented and aged in Neutral oak barrels for over 2 years. This cider is very oaky, with notes of vanilla and refined apple character. ","2020-12-16 13:24:09"
"DJ2WBHHDE4I2Q4POF2NRTAIF",46,"Hop Butcher Neon Green Relish 16oz",4.75,"Hop Butcher For The World","Neon Green Relish",7.5,NA,"IPA","Imperial / Double New England","(4.34)","Citra & Sabro-hopped Double India Pale Ale ","2020-12-16 13:24:09"
"JY2GFOAHEKSOV7D6BTFYGMJU",24,"Lupulin Brewing Sophistry 16oz",4.5,"Lupulin Brewing Company ","Sophistry 07",8,50,"IPA","American","(4.05)","Citra’s tropical notes of mango and papaya blend together with Amarillo's notes of juicy tangerine, to create a dank marmalade hop juice, with a big rich body, courtesy of the most rye and wheat we've ever used in this series.","2020-12-16 13:24:09"
"JDMPTVUYH5WTZAUUGUU6I3X7",22,"Lupulin Brewing CPB",3.5,"Lupulin Brewing Company ","CPB",5.25,20,"Porter","American","(3.91)","Layers of decadent chocolate and peanut butter built into a rich oatmeal porter make this beer impossible to have just one. We're not sorry. ","2020-12-16 13:24:09"
"LQRIKDKK5WEPBWBCPN3FVIGX",24,"Grains Of Wrath Pandemic/Chuck/Dive Bar/frost Hammer",3,"Grains of Wrath ","Pandemic: Gwen",6.2,33,"IPA","New England","(3.95)","Pandemic Hazy IPA is a rotating hop series IPA. Gwen was brewed with a generous dry hopping of Galaxy, Moutere, Citra & Simcoe! Hellooooo, nurse! ","2020-12-16 13:24:09"
"JWOVXPPEAIJ4PPEQGJS4PPSE",5,"Ecliptic 2015 Orange Giant 22oz",18,"Ecliptic Brewing","Barrel-Aged Orange Giant Barleywine (2015)",13.8,NA,"Barleywine","American","(4.06)","Aged for 10 months in 12-year-old bourbon barrels. ","2020-12-16 13:24:09"
"J75I2HMYFKJNR64NILQCG2OB",24,"Adroit Theory Grimdark 16oz",5.5,"Adroit Theory","Grimdark (Ghost 892)",12,NA,"Stout","Russian Imperial","(4.25)","Full bodied and intense, but less roasty than our previous batch of Dia De Los Muertos and What Evil Lurks. Notes of dark chocolate and coffee roast are balanced with malty sweetness to mitigate residual bitterness. ","2020-12-16 13:24:09"
